dictionary_term_id,term_nl_nl,language_source,term_en_gb,language_target,translator_name,translation_date,usage_license,expert_reviewed,premium_content,external_dictionary_reference,term_category,legal_domain,tmx_source_file,tmx_tuid,source_project,source_filename
a97d2059-9d8a-4b20-9ef5-e34237c8b815,beslag - derden-,nl-nl,third-party attachment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000231,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
97c8bdf9-7098-4ff4-bcf1-95f7d00098fc,beslag - executoriaal,nl-nl,executory attachment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000234,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2558049f-ae7f-4554-b902-c6774df3a8d5,beslagene,nl-nl,attachee,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000237,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
45871bda-bc31-41ad-8215-88042505ad01,beslagene (derde-),nl-nl,(third-party) attachee,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000240,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
3d0546f2-17a9-449e-ba49-337f870447df,beslag leggen,nl-nl,make an attachment,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000243,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
5bde0cb2-8d52-4f29-b266-7e88360c7352,beslaglegger,nl-nl,attaching party,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000246,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
ca2419cd-b0c3-4809-ac4e-920edb3467e3,beslagrekest,nl-nl,application to attach,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000249,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
62c3e945-2f89-4798-bc1c-6c6a1e68521a,beslagverlof,nl-nl,permission to attach,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000252,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
135f47b3-b52e-41ee-9436-acdefd2c2f12,beslissing,nl-nl,decision,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000255,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
6614203f-33df-46bf-b1c1-5c13f53ba29e,bestreden - onvoldoende,nl-nl,"insufficiently / not sufficiently disputed, contested, challenged",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000261,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
bf5158bd-720f-43f8-aba1-5e52329dd3ee,bestuurders/het bestuur,nl-nl,"management board, members of the management board",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000264,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1cd2c992-9d33-48ce-8362-d54e760c7d75,betekenen,nl-nl,to serve,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000267,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
96d9d92c-7632-4227-8b8f-36f7111eb5bc,betekening,nl-nl,service,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000270,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
2a7d2694-9f40-4692-8ac4-120099ab589a,betekening aan de persoon,nl-nl,service by actual delivery,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000273,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
5b918682-3c81-4553-bbae-27f68036aa94,betekeningsexploot,nl-nl,writ of service,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000276,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a0ce9ba4-078a-4aca-8b63-946cf4b216a7,betrokkene (partij),nl-nl,party to the proceedings,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000279,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0b200728-b2c9-4de5-86bb-a4eda13507ae,bevoegd zijn (rechter/rechtbank),nl-nl,to have jurisdiction,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000282,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a9902ef8-2eae-41fd-8ed6-7fa3863333e7,bevoegdheid (rechter/rechtbank),nl-nl,jurisdiction,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000285,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7515e848-b051-4c2e-b28f-feaa335e02d0,bevrijden (groep),nl-nl,to opt out (of the group),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000288,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
24755ab6-5860-4a44-905a-70d32fdcec60,bewaarder (gerechtelijk),nl-nl,custodian (judicial),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000291,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
97abd48e-08ca-47cc-a916-07136f23ef5a,bewaren (boeken),nl-nl,retain (records),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000294,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a177f351-98fb-4c60-836c-6bec40798220,bewarende maatregel,nl-nl,protective measure,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000297,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
ec7509bc-d231-4b9c-b9f5-d1411f21ab8b,bewijs,nl-nl,evidence,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000300,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7423cc7b-42ea-4797-a857-28cf5078f674,bewijsaanbod,nl-nl,offer of evidence,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000303,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c248d830-3e02-45e9-8f1e-99bc337252b0,bewijskracht,nl-nl,probative force,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000306,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
32cb1ff9-2fb8-4581-b9ac-a304b603066a,bewijslast,nl-nl,burden of proof,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000309,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1faeec84-c2fb-4ddb-a5da-8a20f1fe25ea,bewijslastverdeling,nl-nl,allocation of the burden of proof,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000312,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
830067b5-f891-4eb8-90d5-219605efdf09,bewijsmateriaal,nl-nl,evidence,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000315,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
18557d1f-8065-421a-a98f-232e78654462,bewijsmiddel,nl-nl,"evidence, exhibit",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000318,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
9a0ee200-b5b4-4c64-815a-3ce039924da1,bewijsrecht,nl-nl,law of evidence,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000321,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1e93f5a5-b84b-4236-8d2e-39f4ca6b22f3,bewijsstuk,nl-nl,exhibit,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000324,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
80a1c4af-7110-4875-ac73-7c0b755dfff7,bewijs van betekening,nl-nl,proof of service,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000327,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
14998626-f67b-4dca-92f8-f800011e495c,bewijsverrichtingen,nl-nl,evidentiary events,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000330,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c0e046d2-dd4b-49ab-b7ed-69a6e9b169a7,bewijsvoorschriften,nl-nl,rules of evidence,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000333,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1f28f256-fa89-44eb-945f-e539a515b1a7,bezoekende advocaat,nl-nl,visiting lawyer,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000336,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
70ebd337-5def-4bfb-8bad-673aa4295480,bezwaarschrift,nl-nl,objection,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000339,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
075ed57c-1728-4fc3-855e-6b9cc91b4929,bezwaar tegen ***,nl-nl,objection to ***,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000342,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
27082f49-72bf-427d-9ae2-a034b3827eef,bezwarend,nl-nl,onerous,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000345,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
6af99bbe-cf67-45ec-8445-4115a5494513,bij…,nl-nl,"under, pursuant to",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000348,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
3edf30ec-576c-4eae-88d4-ec9f1d3c7db4,bij ..(wettelijk bepaling)..,nl-nl,under,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000351,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
fa133429-dffa-48ef-8041-86bd63f74ebb,bij of krachtens,nl-nl,by or pursuant to,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000354,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
0bae12c7-ef4c-4410-9a54-3374c2b4fa5a,bijzondere overeenkomst,nl-nl,special contract / agreement,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000357,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
29d46f21-cb72-474b-aad4-2cefd383b10a,bindend advies,nl-nl,binding opinion,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000360,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
e554af47-4e0f-4429-9710-a930b5e901e9,bloed- of aanverwant,nl-nl,person related by blood or other family ties,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000363,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
cfacfb8a-44b6-45b3-b6ff-20000681cdab,bodemprocedure,nl-nl,"proceedings on the merits, main proceedings",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000366,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
c0748a95-a8d6-4725-a1e5-7f73ea99d0b0,buiten beschouwing laten,nl-nl,to disregard,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000369,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
e3158bc5-0579-4d04-8e0e-9659bfe20740,cassatie,nl-nl,Supreme Court appeal,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000375,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
176b1af3-3e73-4173-b078-6e84a565e2ca,cassatie - in .. komen,nl-nl,to appeal to the Supreme Court,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000378,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
b3dc015e-cffc-4504-8691-ab51d88a96ee,cassatiedagvaarding,nl-nl,notice of Supreme Court appeal,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000381,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
1b90f366-6ce0-4f00-86fd-6a54e3659de1,cassatiemiddelen,nl-nl,grounds for (the Supreme Court) appeal,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000384,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
4c207237-b5f8-46b1-8d5e-90f2ed0e53c0,Civiele Kamer,nl-nl,Civil Chamber,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000387,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
6317e2db-7b3c-44ba-9023-c1cb0ac76432,collectieve actie / vordering,nl-nl,collective action / claim,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000390,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a1f98084-8ddc-4e5c-ae9c-93d8b7a3f2c3,collectieve schadeafwikkeling,nl-nl,collective compensation scheme,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000393,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
9be9d8c0-31cc-4563-a6e5-c2528d01c610,collectieve stuiting (verjaring),nl-nl,collective interruption (of the limitation period),en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000396,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
8d48544e-bc11-480a-a337-543b56037957,comparitie,nl-nl,"conference (for case management), hearing",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000399,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7a54a736-9f9d-4657-be52-501e647aca09,compromis (arbitrage),nl-nl,arbitration agreement,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000402,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
82ade4d1-4fd6-4897-b5bc-6ba4189687cc,conclusie,nl-nl,statement,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000405,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
7d8e403c-f6ea-4c01-bc1d-8f06dde06ffe,conclusie - nadere,nl-nl,"supplementary statement, further written submission",en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000408,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
a3ab634d-b6f4-4797-91c0-e321222d0e17,conclusie van antwoord,nl-nl,statement of defence,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000411,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
3610c978-78f9-4792-acb4-cd88cb0902b7,conclusie van de AG,nl-nl,opinion of the Advocate General,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000414,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
3b72d82b-fcc8-4293-8e14-a48c05adcf54,conclusie van dupliek,nl-nl,statement of rejoinder,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000417,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
8b02cb9c-d09c-4716-a23c-19f6ecdc1120,conclusie van eis,nl-nl,statement of claim,en-gb,Burrough/Machon/Oranje/Frakes/Visser,2025-02-25,All rights reserved,yes,no,,civil_procedure_term,civil_procedure,Glossary_Dutch_Code_of_Civil_Procedure.tmx,0000420,NCC glossary manager - NCC glossary manager.dvprj,Glossary NL.docx
