term_id,term_nl_nl,language_source,term_fr_fr,language_target,term_type,legal_reference,source_file,bwb_id,extraction_date,legal_domain
7658a90a-6ddb-4254-9bac-da65b7b08d64,"Deze Overeenkomst kan, hetzij in haar geheel, hetzij met de noodzakelijke wijzigingen, worden uitgebreid:",nl-nl,"La présente Convention peut être étendue, telle quelle ou avec les modifications nécessaires:",fr-fr,paragraph,Artikel 30 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
f85516b1-cb83-4c5d-998f-ed9098569343,tot de landen Suriname en de Nederlandse Antillen of tot slechts een van die landen;,nl-nl,à Surinam et aux Antilles néerlandaises ou à l'un seulement de ces pays;,fr-fr,paragraph,Artikel 30 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
afebf643-821a-4eed-9f9c-01f57607fdec,"tot de overzeese gebiedsdelen van de Franse Republiek,",nl-nl,"aux territoires d'outre-mer de la République française,",fr-fr,paragraph,Artikel 30 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
35f7029f-37d4-4e06-bd68-0cecb4e09dc2,"indien deze landen of gebiedsdelen belastingen heffen die in wezen gelijksoortig zijn aan die waarop deze Overeenkomst van toepassing is. Zulk een uitbreiding wordt van kracht met ingang van een datum en met inachtneming van wijzigingen en voorwaarden, daaronder begrepen voorwaarden ten aanzien van de beëindiging van de toepasselijkheid, nader vast te stellen en overeen te komen bij diplomatieke notawisseling.",nl-nl,"lorsque ces pays ou territoires prélèvent des impôts de caractère analogue à ceux auxquels s'applique la Convention. Une telle extension prend effet à partir d'une date, avec les modifications et dans les conditions, y compris les conditions relatives à la cessation d'application, qui sont fixées d'un commun accord par échange de notes diplomatiques.",fr-fr,paragraph,Artikel 30 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
281725aa-3d28-46b6-8faf-16e036349633,"Tenzij door de beide Staten anders is overeengekomen, wordt door de opzegging van de Overeenkomst door een van hen op de voet van artikel 32 tevens, met inachtneming van hetgeen in dat artikel bepaald is, de toepasselijkheid van de Overeenkomst op het land of gebiedsdeel waartoe zij ingevolge dit artikel is uitgebreid, beëindigd.",nl-nl,"A moins que les deux Etats n'en soient convenus autrement, lorsque la Convention sera dénoncée par l'un d'eux en vertu de l' article 32 , elle cessera de s'appliquer, dans les conditions prévues à cet article, à tout pays ou territoire auquel elle a été étendue conformément au présent article.",fr-fr,paragraph,Artikel 30 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
cc0337ef-4f37-4127-b239-1d387ae5f9cc,"Deze Overeenkomst dient te worden goedgekeurd overeenkomstig de grondwettelijke bepalingen die in elk van de Staten van kracht zijn. Zij treedt in werking op de dertigste dag volgend op die waarop kennisgevingen worden uitgewisseld, waarin over en weer is vastgelegd, dat aan deze bepalingen is voldaan.",nl-nl,"La présente Convention sera approuvée conformément aux dispositions constitutionnelles en vigueur dans chacun des Etats. Elle entrera en vigueur le trentième jour suivant celui au cours duquel aura eu lieu l'échange des notifications constatant que, de part et d'autre, il a été satisfait à ces dispositions.",fr-fr,paragraph,Artikel 31 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d955d2fe-a600-44a5-95e6-2874f0b491c6,Deze Overeenkomst vindt toepassing:,nl-nl,La présente Convention sera applicable:,fr-fr,paragraph,Artikel 31 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
3f5d3948-15a6-4352-b8c3-dbea5de8be4c,in Nederland:,nl-nl,aux Pays-Bas:,fr-fr,paragraph,Artikel 31 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
994ba693-5679-4303-9c0a-ffda30051440,"wat de dividendbelasting betreft, op dividenden bedoeld in artikel 10 , die op of na de dag van inwerkingtreding betaalbaar worden gesteld;",nl-nl,"en ce qui concerne l'impôt sur les dividendes, aux dividendes visés à l' article 10 dont la mise en paiement interviendra à compter de la date de l'entrée en vigueur;",fr-fr,paragraph,Artikel 31 para 4,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
362d41a7-1692-43b2-9f14-6a501639791b,"wat de andere belastingen betreft, op inkomsten en vermogensbestanddelen die betrekking hebben op bebelastingjaren en -tijdvakken die aanvangen op of na de eerste januari van het jaar waarin de kennisgevingen worden uitgewisseld;",nl-nl,"en ce qui concerne les autres impôts, aux revenus et à la fortune afférents aux années et périodes fiscales commençant le premier janvier ou après le premier janvier de l'année au cours de laquelle interviendra l'échange des notifications;",fr-fr,paragraph,Artikel 31 para 5,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
8d8253c6-0613-4c1c-b2d1-c1cb86dd90d4,in Frankrijk:,nl-nl,en France:,fr-fr,paragraph,Artikel 31 para 6,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
0c997b7b-ca28-4559-8801-4149df6e5d84,"wat enerzijds de bij wijze van inhouding aan de bron geheven belastingen op dividenden en interest en anderzijds de betalingen bedoeld in artikel 10, derde en vierde lid , betreft, op de inkomsten die te rekenen vanaf de dag van inwerkingtreding betaalbaar worden gesteld;",nl-nl,"en ce qui concerne d'une part, les impôts perçus par voie de retenue à la source sur les dividendes et les intérêts, d'autre part, les paiements prévus à l' article 10 paragraphes 3 et 4 , aux produits mis en paiement à partir de la date de l'entrée en vigueur;",fr-fr,paragraph,Artikel 31 para 7,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
d8b2a45d-e45f-448c-9152-ef07fb21465b,"wat de andere belastingen betreft, op inkomsten die betrekking hebben op het kalenderjaar waarin de kennisgevingen worden uitgewisseld of op boekjaren die in de loop van dat jaar zijn afgesloten, en op inkomsten die betrekking hebben op latere jaren.",nl-nl,"en ce qui concerne les autres impôts, aux revenus afférents à l'année civile au cours de laquelle interviendra l'échange des notifications ou aux exercices clos au cours de ladite année et aux revenus afférents aux années postérieures.",fr-fr,paragraph,Artikel 31 para 8,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
830cb1c3-848f-4122-bc80-1bb95cd9c1f0,"Door de inwerkingtreding van deze Overeenkomst treedt het op 30 december 1949 te Parijs ondertekende Verdrag tussen Nederland en Frankrijk ter voorkoming van dubbele belasting inzake belastingen van inkomsten en tot regeling van enige andere belastingaangelegenheden, zoals dit is gewijzigd bij de op 24 juli 1952 te Parijs ondertekende Aanvullende Overeenkomst bij dat Verdrag, buiten werking. De bepalingen van dat Verdrag houden op toepassing te vinden met ingang van de dag waarop ingevolge het tweede lid hiervoor voor het eerst de overeenkomstige bepalingen van deze Overeenkomst van toepassing worden.",nl-nl,"L'entrée en vigueur de la présente Convention mettra fin à la Convention entre la France et les Pays-Bas pour éviter les doubles impositions en matière d'impôts sur les revenus et régler certaines autres questions en matière fiscale, signée à Paris le 30 décembre 1949 telle qu'elle a été modifiée par l'Avenant à cette Convention, signé à Paris le 24 juillet 1952.",fr-fr,paragraph,Artikel 31 para 9,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
4aefd7f6-9eb7-4ddc-a40a-e12866cb2a2c,"Deze Overeenkomst blijft van kracht totdat zij door een van de Staten is opgezegd. Elk van de Staten kan de Overeenkomst langs diplomatieke weg opzeggen met inachtneming van een termijn van tenminste zes maanden voor het einde van enig kalenderjaar, te rekenen vanaf het jaar 1976. In dat geval houdt de Overeenkomst op van toepassing te zijn:",nl-nl,La présente Convention demeurera en vigueur tant qu'elle n'aura pas été dénoncée par l'un des Etats. Chacun des Etats peut dénoncer la Convention par voie diplomatique avec un préavis d'au moins six mois avant la fin de chaque année civile et à partir de l'année 1976.,fr-fr,paragraph,Artikel 32 para 1,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
a0659c83-1a42-4a20-805a-41389d53c369,"in Nederland: op inkomsten en vermogensbestanddelen die betrekking hebben op belastingjaren en -tijdvakken, die aanvangen na het einde van het kalenderjaar waarin van de opzegging kennis is gegeven;",nl-nl,"Dans ce cas, la Convention cessera d'être applicable:",fr-fr,paragraph,Artikel 32 para 2,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
2e4fba46-7c58-408a-9706-c7ff02e2b4f8,in Frankrijk: op inkomsten die betrekking hebben op alle belastingjaren die volgen op het jaar waarin van de opzegging kennis is gegeven.,nl-nl,aux Pays-Bas: aux revenus et à la fortune afférents aux années et périodes fiscales commençant après la fin de l'année civile dans laquelle la dénonciation aura été notifiée;,fr-fr,paragraph,Artikel 32 para 3,BWBV0004110_2005-07-24_0.xml,BWBV0004110,2025-11-30,tax_treaty
